# Source: CEC 2023 Power Content Labels (Power Source Disclosure program),
# parsed from the per-supplier PDFs at energy.ca.gov (annual-power-4 listing)
# by cec_labels.py. Intensity checksum: each parse must end at the 2023 CA
# utility average (373 lbs CO2e/MWh) or the label is rejected.
# basis_denominator=retail_sales: PSD intensity = portfolio emissions / annual
# retail sales, so T&D losses are already in the denominator (no gross-up).
psd_year,state,supplier_id,supplier_name,product,ghg_intensity_lb_co2e_per_mwh,basis_denominator,pct_eligible_renewable,pct_biomass,pct_geothermal,pct_small_hydro,pct_solar,pct_wind,pct_coal,pct_large_hydro,pct_natural_gas,pct_nuclear,pct_other,pct_unspecified,data_quality
2023,CA,RANCHO_MIRAGE_ENERGY_AUTHORITY,Rancho Mirage Energy Authority,Premium Renewable Choice,0,retail_sales,100.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,REDWOOD_COAST_ENERGY_AUTHORITY,Redwood Coast Energy Authority,REpower,73,retail_sales,29.8,20.8,0.1,2.4,2.7,3.8,0.0,64.9,0.0,0.0,0.0,5.3,PUBLISHED
2023,CA,REDWOOD_COAST_ENERGY_AUTHORITY,Redwood Coast Energy Authority,REpower+,0,retail_sales,100.0,0.0,0.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,Sacramento Municipal Utility District,SMUD General Mix,260,retail_sales,45.0,3.1,14.7,2.0,10.9,14.4,0.0,32.6,21.9,0.3,0.0,0.1,PUBLISHED
2023,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,Sacramento Municipal Utility District,Greenergy Partner Plus,0,retail_sales,85.0,0.0,0.0,0.0,29.2,55.8,0.0,15.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,Sacramento Municipal Utility District,Greenergy CA Renewable,0,retail_sales,100.0,0.0,0.0,0.0,71.9,28.1,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,Sacramento Municipal Utility District,Greenergy Local Renewable,0,retail_sales,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,Sacramento Municipal Utility District,SolarShares Commercial,0,retail_sales,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SACRAMENTO_MUNICIPAL_UTILITY_DISTRICT,Sacramento Municipal Utility District,SolarShares Neighborhood,0,retail_sales,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SAN_DIEGO_COMMUNITY_POWER,San Diego Community Power,PowerOn,460,retail_sales,51.1,7.3,0.7,0.5,27.3,15.3,0.0,4.3,0.0,0.0,0.0,44.6,PUBLISHED
2023,CA,SAN_DIEGO_COMMUNITY_POWER,San Diego Community Power,Power100,0,retail_sales,100.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SAN_DIEGO_GAS_ELECTRIC,San Diego Gas & Electric,Standard,537,retail_sales,41.4,0.7,0.0,0.1,22.6,18.0,0.0,0.2,58.4,0.0,0.0,0.0,PUBLISHED
2023,CA,SAN_FRANCISCO_BAY_AREA_RAPID_TRANSIT_DIS,San Francisco Bay Area Rapid Transit District (BART),Standard,112,retail_sales,66.8,0.0,0.0,5.9,35.5,25.4,0.0,21.3,0.0,0.0,0.0,11.9,PUBLISHED
2023,CA,SAN_JACINTO_POWER,San Jacinto Power,PrimePower,592,retail_sales,43.5,0.0,0.4,0.3,16.1,26.7,0.0,0.6,0.0,0.0,0.0,55.9,PUBLISHED
2023,CA,SAN_JACINTO_POWER,San Jacinto Power,PureGreen,555,retail_sales,41.2,0.0,0.0,0.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,58.8,PUBLISHED
2023,CA,SAN_JOS_CLEAN_ENERGY,San José Clean Energy,TotalGreen,0,retail_sales,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SAN_JOS_CLEAN_ENERGY,San José Clean Energy,GreenSource,50,retail_sales,55.0,1.2,0.2,0.8,21.7,31.1,0.0,15.2,0.0,25.4,0.0,4.4,PUBLISHED
2023,CA,SAN_JOS_CLEAN_ENERGY,San José Clean Energy,Solar Access,0,retail_sales,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SANTA_BARBARA_CLEAN_ENERGY,Santa Barbara Clean Energy,SBCE 100% Green,0,retail_sales,45.0,0.0,0.0,1.1,19.3,24.6,0.0,55.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SANTA_BARBARA_CLEAN_ENERGY,Santa Barbara Clean Energy,SBCE Green Start,478,retail_sales,50.0,0.0,3.6,0.4,2.8,43.2,0.0,0.0,0.0,0.0,0.0,50.0,PUBLISHED
2023,CA,SFPUC_HETCH_HETCHY_POWER,SFPUC - Hetch Hetchy Power,General Service,0,retail_sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SFPUC_HETCH_HETCHY_POWER,SFPUC - Hetch Hetchy Power,Premium Service,0,retail_sales,52.3,0.0,0.0,52.3,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SHELL_ENERGY_NORTH_AMERICA_US_L_P_DBA_SH,"Shell Energy North America (US), L.P. dba Shell Energy Solutions",Standard,651,retail_sales,33.3,0.0,2.3,0.5,13.7,16.7,0.0,0.1,0.0,1.6,0.0,65.1,PUBLISHED
2023,CA,SILICON_VALLEY_CLEAN_ENERGY,Silicon Valley Clean Energy,GreenStart,58,retail_sales,36.7,3.0,14.0,0.2,11.5,8.1,0.0,38.1,0.0,25.1,0.0,0.1,PUBLISHED
2023,CA,SILICON_VALLEY_CLEAN_ENERGY,Silicon Valley Clean Energy,GreenPrime,0,retail_sales,100.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SILICON_VALLEY_CLEAN_ENERGY,Silicon Valley Clean Energy,GreenPrime Direct,0,retail_sales,62.2,0.0,0.0,0.0,0.0,62.2,0.0,37.8,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SONOMA_CLEAN_POWER_AUTHORITY,Sonoma Clean Power Authority,CleanStart,138,retail_sales,51.2,9.4,17.8,0.7,8.1,15.1,0.0,35.8,0.0,0.8,0.1,12.1,PUBLISHED
2023,CA,SONOMA_CLEAN_POWER_AUTHORITY,Sonoma Clean Power Authority,EverGreen,68,retail_sales,100.0,0.0,88.1,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,Southern California Edison Company,SCE Power Mix,491,retail_sales,37.6,0.1,5.2,0.7,19.8,11.7,0.0,4.5,20.0,9.1,0.1,28.8,PUBLISHED
2023,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,Southern California Edison Company,SCE Green Rate 50% Option,246,retail_sales,68.7,0.1,2.6,0.4,59.8,5.9,0.0,2.2,10.0,4.5,0.0,14.5,PUBLISHED
2023,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,Southern California Edison Company,SCE Green Rate 100% Option,0,retail_sales,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,Southern California Edison Company,SCE Community Renewable,279,retail_sales,64.6,0.1,3.0,0.4,54.5,6.6,0.0,2.5,11.3,5.1,0.0,16.4,PUBLISHED
2023,CA,STOCKTON_PORT_AUTHORITY,Stockton Port Authority,Standard,615,retail_sales,34.9,0.0,0.0,0.1,11.3,23.5,0.0,0.0,0.0,0.0,0.0,65.1,PUBLISHED
2023,CA,SURPRISE_VALLEY_ELECTRIFICATION_CORP,Surprise Valley Electrification Corp.,Standard,38,retail_sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,0.0,10.9,0.9,4.6,PUBLISHED
2023,CA,THE_REGENTS_OF_THE_UNIVERSITY_OF_CALIFOR,The Regents of the University of California,Standard,645,retail_sales,19.6,0.0,0.0,0.0,19.6,0.0,0.0,4.0,0.0,8.1,0.0,68.3,PUBLISHED
2023,CA,TRUCKEE_DONNER_PUBLIC_UTILITY,Truckee Donner Public Utility,Standard,396,retail_sales,47.3,12.0,0.0,4.3,8.0,23.0,0.0,6.2,12.5,0.0,5.5,28.5,PUBLISHED
2023,CA,TURLOCK_IRRIGATION_DISTRICT,Turlock Irrigation District,Retail Power Supply,394,retail_sales,32.4,0.0,1.5,5.1,6.7,19.0,0.0,28.9,38.1,0.3,0.0,0.2,PUBLISHED
2023,CA,TURLOCK_IRRIGATION_DISTRICT,Turlock Irrigation District,BGreen Power,394,retail_sales,32.4,0.0,1.5,5.1,6.7,19.0,0.0,28.9,38.1,0.3,0.0,0.2,PUBLISHED
2023,CA,VALLEY_CLEAN_ENERGY_ALLIANCE,Valley Clean Energy Alliance,Standard Green,449,retail_sales,39.5,0.0,0.0,0.3,39.2,0.0,0.0,12.9,0.0,0.0,0.0,47.6,PUBLISHED
2023,CA,VALLEY_CLEAN_ENERGY_ALLIANCE,Valley Clean Energy Alliance,UltraGreen,0,retail_sales,100.0,0.0,0.0,42.9,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLISHED
2023,CA,VALLEY_CLEAN_ENERGY_ALLIANCE,Valley Clean Energy Alliance,Base Green,695,retail_sales,26.3,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,73.7,PUBLISHED
2023,CA,VALLEY_ELECTRIC_ASSOCIATION_INC,"Valley Electric Association, Inc.",Standard,944,retail_sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,PUBLISHED
2023,CA,VERNON_PUBLIC_UTILITIES,Vernon Public Utilities,Standard,641,retail_sales,22.7,3.5,0.0,0.0,19.2,0.0,0.0,1.5,31.9,8.8,0.0,35.1,PUBLISHED
2023,CA,VICTORVILLE_MUNICPAL_UTILITY_SERVICES,Victorville Municpal Utility Services,Standard,701,retail_sales,22.4,0.0,0.0,0.0,22.4,0.0,0.0,3.3,0.0,0.0,0.0,74.3,PUBLISHED
